UserID,ItemID,Rating,Time
68,99540,1363374000
133,24867,1333508400
133,58148,1333508400
133,299086,1333508400
133,6803,1333508400
133,211250,1333508400
133,224666,1333508400
133,320009,1333508400
133,3901,1333512000
133,249600,1333512000
133,7473,1333512000
133,7473,1333562400
133,161252,1333562400
133,211250,1333562400
133,249600,1333562400
133,319258,1333562400
133,7749,1333562400
133,83876,1333562400
133,224666,1333562400
133,6803,1333566000
133,218863,1333566000
133,8790,1333825200
133,7749,1333832400
133,17800,1333836000
133,22473,1333843200
133,3901,1333850400
133,6803,1333911600
133,7473,1333994400
133,249600,1333994400
133,211250,1333994400
133,161252,1333994400
133,37474,1333994400
133,8790,1333994400
133,27153,1333994400
133,319258,1333994400
133,70207,1333998000
133,218863,1333998000
133,24867,1333998000
133,58148,1334026800
133,299086,1334026800
133,249600,1334026800
133,211250,1334026800
133,224666,1334026800
133,320009,1334026800
133,324975,1334026800
133,3901,1334030400
133,7473,1334030400
133,161252,1334080800
133,8790,1334080800
133,319258,1334098800
133,6803,1334098800
133,58148,1334113200
133,299086,1334113200
133,249600,1334113200
133,211250,1334113200
133,320009,1334113200
133,324975,1334113200
133,27153,1334113200
133,7473,1334116800
133,412727,1334116800
133,8790,1334163600
133,412727,1334167200
133,142762,1334167200
133,7473,1334167200
133,211250,1334170800
133,6803,1334170800
133,58148,1334199600
133,249600,1334199600
133,320009,1334199600
133,324975,1334199600
133,7473,1334203200
133,3901,1334203200
133,8790,1334253600
133,15615,1334257200
133,37474,1334257200
133,211250,1334257200
133,161252,1334257200
133,7473,1334257200
133,7749,1334257200
133,27153,1334257200
133,218863,1334260800
133,145397,1334260800
133,24867,1334260800
133,58148,1334286000
133,299086,1334286000
133,320009,1334286000
133,324975,1334286000
133,224666,1334286000
133,249600,1334289600
133,3901,1334289600
133,7473,1334289600
133,3901,1334296800
133,412799,1334296800
133,60272,1334340000
133,211250,1334347200
133,161252,1334347200
133,224666,1334350800
133,45946,1334350800
133,142762,1334354400
133,3901,1334361600
133,6927,1334383200
133,8790,1334430000
133,7749,1334437200
133,30951,1334444400
133,6152,1334448000
133,7473,1334448000
133,161252,1334448000
133,3901,1334462400
133,8790,1334512800
133,8790,1334595600
133,37474,1334599200
133,211250,1334599200
133,6930,1334599200
133,249600,1334599200
133,7473,1334599200
133,6803,1334602800
133,8790,1334682000
133,37474,1334685600
133,6803,1334685600
133,24867,1334685600
133,211250,1334685600
133,161252,1334685600
133,7473,1334685600
133,249600,1334685600
133,27153,1334685600
133,218863,1334685600
133,145397,1334685600
133,7749,1334685600
133,8790,1334768400
133,324975,1334772000
133,224666,1334772000
133,249600,1334772000
133,6803,1334772000
133,211250,1334772000
133,7473,1334772000
133,161252,1334772000
133,299086,1334804400
133,320009,1334804400
133,324975,1334804400
133,249600,1334808000
133,7473,1334808000
133,3901,1334808000
133,8790,1334858400
133,6504,1334876400
133,412727,1334876400
133,45946,1334876400
133,161252,1334876400
133,249600,1334876400
133,3866,1334880000
133,224666,1334880000
133,6023,1334880000
133,226396,1334880000
133,226394,1334880000
133,319258,1334880000
133,142762,1334966400
133,7473,1334966400
133,161252,1334966400
133,249600,1334973600
133,3901,1334977200
133,6803,1335020400
