UserID,ItemID,Rating,Time
8,9312,1350604800
8,97980,1350608400
8,362450,1350608400
8,430057,1367445600
8,9312,1367445600
8,269628,1367449200
8,26281,1367449200
8,28269,1367690400
8,139947,1367690400
8,123644,1367694000
8,490478,1367694000
8,2081,1367697600
8,483102,1367769600
8,346428,1367773200
8,464592,1367773200
8,407411,1367773200
8,126003,1367776800
8,303295,1367776800
8,494836,1367776800
9,443526,1341093600
9,370591,1341093600
9,310727,1341093600
9,6758,1341093600
9,211567,1363838400
9,91374,1363842000
55,160648,1356832800
68,319894,1362970800
88,392062,1333483200
88,296946,1333483200
88,238882,1333483200
88,80957,1333494000
88,341741,1333494000
88,341741,1333515600
88,238882,1333515600
88,9312,1333515600
88,67059,1333515600
88,253048,1333519200
88,9312,1351706400
88,209082,1351706400
88,178933,1351713600
88,29021,1351713600
88,28612,1351717200
88,297919,1351724400
88,28628,1351731600
88,467904,1351731600
88,341741,1351738800
88,9312,1351742400
88,15588,1351792800
88,11864,1351792800
88,48416,1351800000
88,5538,1351803600
88,181570,1351803600
88,9112,1352160000
88,11001,1352160000
88,341741,1352167200
88,326118,1352167200
88,341741,1352170800
88,166574,1352221200
88,238882,1352224800
88,299236,1352224800
88,78161,1352224800
88,8300,1352224800
88,9312,1352228400
88,106834,1352232000
100,9312,1365253200
100,9312,1366315200
100,122481,1367416800
151,464292,1354219200
151,261920,1354284000
151,25220,1354284000
151,5937,1354316400
151,189834,1354316400
151,85905,1354320000
151,13763,1354320000
151,129975,1354323600
151,53101,1354327200
151,34125,1354330800
151,21949,1354330800
151,275224,1354330800
151,313072,1354334400
151,67059,1367204400
151,5937,1372924800
168,9312,1334250000
168,203029,1334250000
168,82148,1334253600
168,253398,1334260800
168,27040,1334264400
168,224480,1334271600
168,10258,1334271600
168,82148,1334286000
168,82148,1334322000
168,346428,1334325600
168,9312,1334325600
168,294095,1334325600
168,202137,1335600000
168,9312,1335600000
168,389926,1335603600
168,294095,1335607200
168,203029,1335610800
168,203029,1337209200
168,9312,1337209200
168,40248,1337209200
168,202137,1337212800
168,203029,1337814000
168,9312,1337814000
168,294095,1337817600
168,250096,1346864400
168,9312,1346864400
168,253398,1346868000
168,27040,1346889600
168,14873,1346893200
168,253398,1346893200
168,4894,1346896800
168,134472,1346900400
168,82148,1346904000
168,82148,1346947200
168,9312,1346950800
168,203029,1359763200
168,10519,1359766800
168,9312,1359806400
168,203029,1359810000
168,56265,1359810000
168,203029,1363021200
168,389926,1363024800
185,5937,1363384800
185,34125,1363384800
185,34125,1374058800
185,5937,1374058800
185,34125,1374087600
185,4340,1374087600
185,5937,1374087600
185,34125,1374145200
185,4340,1374145200
185,5937,1374508800
185,34125,1374508800
266,109592,1370638800
266,31596,1370746800
266,19787,1375790400
266,500728,1378263600
276,125697,1374663600
276,482920,1374663600
276,67059,1374663600
276,319084,1374663600
309,13182,1369522800
309,219223,1369584000
309,6813,1369670400
309,485816,1369670400
309,125899,1369674000
309,47033,1369674000
309,18702,1369677600
309,140151,1369681200
309,6050,1369681200
309,5951,1369692000
309,22716,1369753200
309,34354,1369760400
309,47761,1369760400
309,481037,1369764000
309,9310,1369771200
309,71350,1369771200
309,284446,1369771200
324,6471,1365192000
324,11307,1365192000
324,6813,1365199200
324,13446,1365199200
324,5955,1365217200
324,2023,1365220800
324,4416,1365264000
324,21849,1365267600
324,365880,1365271200
324,28393,1365300000
324,69302,1365310800
343,8854,1333854000
343,8854,1334682000
343,33900,1334682000
343,22457,1334685600
343,189657,1334689200
343,139913,1334692800
343,9312,1334948400
343,274083,1334952000
343,34354,1335556800
343,362843,1335564000
343,4977,1335567600
343,8854,1335571200
343,9312,1336338000
343,8854,1336795200
343,9312,1336863600
343,9312,1352185200
358,178938,1343134800
358,11357,1343138400
358,301685,1343142000
358,11357,1343156400
358,302056,1343156400
358,347187,1343156400
358,253398,1343156400
358,347393,1343160000
358,347373,1343336400
358,11357,1343336400
358,347549,1343336400
358,347557,1343343600
358,451885,1343419200
358,347369,1343426400
358,399096,1343437200
358,244636,1343440800
358,22156,1343440800
358,200275,1343455200
358,352336,1343455200
358,145023,1343455200
358,253398,1343455200
358,399096,1343455200
358,19519,1343455200
358,225128,1343455200
358,391329,1343455200
358,186788,1343487600
358,9312,1343487600
358,320569,1343491200
358,267403,1360011600
358,15462,1360011600
358,9312,1360011600
358,11357,1360015200
358,20660,1360029600
358,390057,1360036800
358,253398,1360036800
358,15462,1360036800
358,347557,1360080000
358,347268,1360177200
358,441159,1360177200
358,15462,1360177200
358,347735,1360180800
358,347675,1360188000
358,346113,1360202400
358,253398,1360202400
358,390057,1360202400
358,348100,1360206000
358,15462,1360216800
358,484608,1360216800
358,11357,1360267200
358,347268,1360270800
358,347562,1360281600
358,347557,1360281600
358,108982,1360281600
358,253398,1360281600
358,484608,1360296000
358,382290,1360454400
358,228940,1360454400
358,130620,1360522800
358,14841,1360522800
358,107878,1360526400
358,36867,1360526400
358,62767,1360526400
358,19663,1360526400
358,168936,1360533600
358,220315,1360533600
358,407341,1360537200
358,350386,1360540800
358,290361,1360540800
358,481391,1360540800
358,58231,1360551600
358,441765,1360594800
358,277346,1360602000
358,96942,1360612800
358,24300,1360623600
358,58231,1360634400
358,5567,1360638000
358,24829,1360638000
358,58231,1360645200
358,13994,1360684800
358,66492,1360699200
358,17859,1360706400
358,296294,1360713600
358,55022,1360717200
358,3482,1360717200
358,58231,1360720800
358,9637,1360724400
358,58231,1360728000
358,5567,1360728000
358,441765,1360767600
358,13994,1360771200
358,277346,1360771200
358,103456,1360771200
358,96942,1360785600
358,66492,1360789200
358,5567,1360807200
358,75770,1360807200
358,3482,1360807200
358,21535,1360810800
358,58231,1360818000
358,9312,1374469200
358,136035,1374472800
358,324735,1374472800
358,178938,1374501600
358,347831,1374519600
358,347735,1374534000
358,20660,1374544800
358,488751,1374588000
358,499513,1374595200
358,11357,1374595200
358,238882,1374595200
358,347549,1374613200
358,297919,1374620400
358,499513,1374685200
358,471748,1374771600
358,11357,1374778800
361,180570,1339520400
361,9312,1339520400
361,407341,1339520400
361,234013,1339520400
361,296642,1339538400
361,40921,1339545600
361,179649,1339545600
361,296642,1339549200
361,296642,1339560000
361,10897,1339560000
361,296642,1339588800
361,141517,1339765200
361,9312,1339768800
361,259643,1354762800
361,79010,1354820400
361,6813,1354820400
361,125697,1354820400
361,27996,1354820400
361,259643,1354838400
361,259643,1354899600
361,463595,1354914000
361,259643,1354942800
361,79010,1354986000
361,19689,1354986000
361,21157,1354986000
361,6714,1354996800
361,301138,1355000400
361,14869,1355000400
361,69359,1355004000
361,324303,1355004000
361,18719,1355004000
361,17146,1355007600
361,247879,1355011200
361,79010,1355011200
361,240233,1355011200
361,410991,1355011200
361,259643,1355022000
361,259643,1355029200
367,411668,1352646000
367,5937,1372921200
376,9312,1365303600
376,13446,1367218800
419,5937,1374350400
445,5937,1352653200
445,5937,1355101200
445,5937,1356904800
509,238882,1372946400
509,6813,1372950000
509,13489,1372957200
509,201688,1372960800
509,8379,1372964400
509,31596,1372975200
509,238882,1373043600
509,422024,1373637600
509,133866,1373637600
509,9312,1373644800
539,5937,1364122800
539,49313,1366804800
559,13182,1359748800
559,268937,1364097600
559,34008,1367532000
589,133866,1368640800
589,133866,1368802800
595,324102,1333486800
606,238882,1336755600
606,73665,1336755600
606,155412,1336755600
606,380525,1336755600
606,235712,1336773600
606,383406,1336773600
606,378235,1336773600
606,17207,1336773600
606,325984,1336773600
606,55282,1336773600
606,55282,1336928400
606,18372,1336928400
606,223523,1338739200
606,130151,1338739200
606,399453,1338739200
606,305337,1338739200
606,9571,1338739200
650,8663,1338156000
650,8483,1338159600
650,9778,1338184800
650,8663,1338228000
650,10739,1338231600
650,4894,1338231600
650,5800,1338242400
650,5965,1338264000
650,42844,1338267600
650,8663,1338303600
650,10856,1338318000
650,320569,1338346800
650,240554,1338346800
650,253048,1338350400
653,117093,1338670800
653,24805,1338670800
653,413344,1338674400
853,324735,1337371200
853,29927,1337832000
853,9312,1337832000
853,430057,1337835600
853,324735,1337835600
853,423778,1337839200
853,78885,1337839200
909,5937,1370754000
951,390751,1333483200
951,390751,1333515600
951,263511,1333515600
951,68635,1333515600
951,403733,1333839600
951,1863,1333843200
951,403733,1333908000
951,390751,1333911600
951,221486,1333911600
951,390751,1333987200
951,300725,1334005200
951,51538,1334005200
951,403220,1334005200
951,143251,1334005200
951,69231,1334012400
951,9150,1334026800
951,390751,1334030400
951,390751,1334073600
951,296349,1334077200
951,174979,1334080800
951,149133,1334080800
951,263511,1334113200
951,221486,1334116800
951,43578,1334116800
951,336406,1334116800
951,403733,1334116800
951,403733,1334160000
951,300725,1334160000
951,221486,1334160000
951,403220,1334160000
951,390751,1334167200
951,51538,1334167200
951,69231,1334167200
951,1863,1334206800
951,403733,1334217600
951,403733,1334293200
951,403733,1334329200
951,390751,1334332800
951,221486,1334332800
951,403220,1334361600
951,143251,1334361600
951,300725,1334361600
951,51538,1334361600
951,263511,1334372400
951,403733,1334372400
951,3506,1334376000
951,221486,1334430000
951,203136,1334430000
951,390751,1334430000
951,68635,1334458800
951,168239,1334458800
951,146011,1334462400
951,403733,1334462400
951,221486,1334512800
951,390751,1334516400
951,300725,1334520000
951,143251,1334520000
951,390751,1334599200
951,296349,1334602800
951,365030,1334602800
951,390751,1334703600
951,143251,1334703600
951,246434,1334703600
951,403220,1334707200
951,51538,1334707200
951,300725,1334707200
951,146914,1334710800
951,69231,1334710800
951,280586,1334761200
951,390751,1334761200
951,403220,1334761200
951,69231,1334768400
951,51538,1334768400
951,1863,1334804400
951,68635,1334804400
951,221486,1334804400
951,168239,1334804400
951,193905,1334811600
951,403733,1334811600
951,300725,1334872800
951,403220,1334872800
951,69231,1334880000
951,68635,1334898000
951,221486,1334898000
951,403733,1334898000
951,38063,1334905200
951,163099,1334955600
951,221486,1334955600
951,390751,1334966400
951,55406,1334988000
951,403733,1335031200
951,390751,1335034800
951,168239,1335034800
951,27963,1335034800
951,74190,1335052800
951,77587,1335052800
951,403220,1335052800
951,390751,1335117600
951,390751,1335139200
951,348624,1335139200
951,51538,1335211200
951,390751,1335211200
951,300725,1335211200
951,403220,1335211200
951,263511,1335218400
951,168239,1335218400
951,390751,1335283200
951,403733,1335376800
951,221486,1335376800
951,143251,1335391200
951,300725,1335391200
951,69231,1335398400
951,348624,1335398400
951,68635,1335420000
951,298872,1335420000
951,403733,1335420000
951,221486,1335420000
951,390751,1335560400
951,348624,1335564000
951,68635,1335571200
951,263511,1335571200
951,221486,1335589200
951,55406,1335589200
951,403733,1335589200
951,403733,1335618000
951,221486,1335618000
951,27963,1335618000
951,403220,1335621600
951,69231,1335625200
951,51538,1335625200
951,390751,1335628800
951,239111,1335632400
951,255634,1335632400
951,390751,1335733200
951,390751,1335906000
951,143251,1335909600
951,55406,1335931200
951,43578,1335931200
951,221486,1335931200
951,1863,1335934800
951,403733,1335934800
951,403733,1336057200
951,221486,1336068000
951,390751,1336071600
951,1863,1336107600
951,403733,1336111200
951,403733,1336150800
951,221486,1336150800
951,68635,1336150800
951,390751,1336154400
951,263511,1336154400
951,403220,1336161600
951,143251,1336161600
951,51538,1336161600
951,300725,1336161600
951,256304,1336168800
951,69231,1336168800
951,1888,1336230000
951,336406,1336240800
951,221486,1336240800
951,256304,1336244400
951,403733,1336330800
951,390751,1336334400
951,1863,1336334400
951,221486,1336334400
951,256304,1336338000
951,68635,1336363200
951,1863,1336366800
951,14320,1336370400
951,403733,1336374000
951,403733,1336406400
951,68635,1336406400
951,221486,1336406400
951,256304,1336410000
951,390751,1336428000
951,403733,1336489200
951,256304,1336492800
951,336406,1336492800
951,143251,1336514400
951,300725,1336514400
951,51538,1336514400
951,168239,1336536000
951,403733,1336536000
951,403733,1336582800
951,256304,1336582800
951,221486,1336582800
951,403220,1336680000
951,143251,1336680000
951,51538,1336680000
951,69231,1336683600
951,390751,1336683600
951,256304,1336762800
951,336406,1336770000
951,390751,1336773600
951,263511,1336791600
951,403733,1336795200
951,336859,1336802400
951,148058,1336813200
951,300725,1336849200
951,403220,1336849200
951,427197,1336856400
951,69231,1336856400
951,256304,1336856400
951,300039,1336878000
951,1863,1336878000
951,27963,1336885200
951,68635,1336939200
951,168239,1336939200
951,221486,1336939200
951,403733,1336939200
951,390751,1336939200
951,263511,1336942800
951,390751,1336950000
951,300725,1337032800
951,51538,1337032800
951,403220,1337032800
951,143251,1337032800
951,336406,1337040000
951,390751,1337040000
951,57435,1337040000
951,239111,1337054400
951,221486,1337058000
951,403733,1337058000
951,57435,1337097600
951,221486,1337097600
951,191527,1337097600
951,336406,1337101200
951,203136,1337101200
951,390751,1337130000
951,403733,1337144400
951,221486,1337144400
951,68635,1337144400
951,403733,1337184000
951,300725,1337187600
951,51538,1337187600
951,221486,1337187600
951,403220,1337187600
951,427197,1337194800
951,69231,1337194800
951,280586,1337194800
951,256304,1337198400
951,403733,1337367600
951,300725,1337371200
951,27963,1337371200
